Date,".SPX, Index Level",USA 2Y OTR YIELD,USA 2Y 10Y,USA 5Y 30Y,USD 2Y5Y10Y,USD 5Y10Y30Y,"FRA OIS, USD, IMM Date 20200916","1Y X 1Y USD/EUR OIS Basis Spread, Base Funding",5Y X 5Y USD Fwd Swap Rate,10Y X 10Y USD Fwd Swap Rate,USD 10Y Invoice Spread,Spot Gold Index Data,"USD.JPY, FX Spot","USD.ZAR, FX Spot","CDX.NA.HY, On the run, 5Y, Citi Spread"
12/08/2017,2651.5,1.79854,58.4614,62.8246,0.023247,0.013364,0.273,-51.5872,2.60088,2.7551,-1.2167,1248.15,113.53,13.6626,316.092
12/07/2017,2636.98,1.80645,56.7681,63.5431,0.029277,0.00006,0.272,-51.1379,2.58899,2.76067,-1.34356,1246.7,112.74,13.6591,320.89
12/06/2017,2629.27,1.80639,52.3193,59.9125,0.026134,0.001253,0.272,-51.8268,2.53705,2.69941,-0.63297,1263.94,112.26,13.5289,321.919
12/05/2017,2629.57,1.82648,52.9773,58.0366,0.040318,0.00529,0.272,-51.2651,2.55946,2.71362,-0.808512,1266.55,112.77,13.4708,319.331
12/04/2017,2639.44,1.80625,57.1366,62.3137,0.031914,0.006412,0.269,-50.66,2.59752,2.76139,-1.11052,1276.23,112.72,13.5918,318.633
12/03/2017,,,,,,,,,,,,,112.743,13.6515,
12/02/2017,,,,,,,,,,,,,112.767,13.7111,
12/01/2017,2642.22,1.77405,58.7498,64.0827,0.031166,0.005147,0.269,-50.4138,2.5676,2.73339,-1.94976,1280.26,112.79,13.7708,319.15
11/30/2017,2647.58,1.78998,62.3247,68.8295,0.028577,0.009193,0.269,-50.1332,2.62806,2.79842,-2.90758,1274.76,111.9,13.6323,318.204
11/29/2017,2626.07,1.75798,61.5929,72.1709,0.005427,0.001891,0.269,-49.7985,2.6008,2.78762,-1.82436,1283.57,111.92,13.666,320.682
11/28/2017,2627.04,1.75399,58.2552,69.7656,0.011363,-0.006548,0.269,-50.392,2.54945,2.74043,-1.3845,1294.01,111.3,13.6424,316.336
11/27/2017,2601.42,1.74044,58.5445,72.1936,-0.009049,-0.009048,0.271,-51.8606,2.54622,2.7456,-0.996125,1294.5,111.04,13.7558,322.084
11/26/2017,,,,,,,,,,,,,111.197,13.7926,
11/25/2017,,,,,,,,,,,,,111.353,13.8293,
11/24/2017,2602.42,1.74842,58.9865,69.5511,0.008375,-0.006923,0.271,-51.1434,2.56266,2.75797,-0.894136,1288.22,111.51,13.8661,316.575
11/23/2017,2599.75,,,,,,0.271,-51.4613,,,-0.819662,1291.25,111.24,13.9062,316.628
11/22/2017,2597.08,1.7267,59.5581,70.2003,0.003623,0.000332,0.271,-51.6359,2.55376,2.74047,-0.745188,1292.12,111.63,13.8806,316.609
11/21/2017,2599.03,1.77148,58.9782,65.6206,0.025507,0.003162,0.271,-53.2012,2.58098,2.75922,-1.54646,1280.48,112.46,13.9902,319.42
11/20/2017,2582.14,1.75461,61.5505,69.6625,0.014317,0.00954,0.267,-52.0708,2.6106,2.79012,-1.805,1276.7,112.4,14.0598,326.752
11/19/2017,,,,,,,,,,,,,112.343,14.0588,
11/18/2017,,,,,,,,,,,,,112.287,14.0579,
11/17/2017,2578.85,1.72546,62.865,73.3257,-0.000451,0.012446,0.266,-51.2805,2.60205,2.78373,-1.66666,1294.37,112.23,14.0569,326.77
11/16/2017,2585.64,1.71225,64.8886,74.0781,0.007643,0.013121,0.264,-51.7784,2.60684,2.78667,-1.49172,1278.47,112.79,14.1826,324.731
11/15/2017,2564.62,1.68744,64.5339,74.3529,-0.000481,0.009926,0.264,-51.5074,2.57205,2.75426,-2.48689,1278.8,113.09,14.4054,337.632
11/14/2017,2578.87,1.69127,68.935,77.5387,0.000914,0.015925,0.264,-52.0495,2.63484,2.81733,-2.62827,1280.71,113.46,14.4257,337.817
11/13/2017,2584.84,1.68286,71.9102,79.7069,0.003259,0.022308,0.264,-51.597,2.66865,2.84498,-2.10472,1277.99,113.5,14.5121,331.603
11/12/2017,,,,,,,,,,,,,113.437,14.4563,
11/11/2017,,,,,,,,,,,,,113.373,14.4004,
11/10/2017,2582.3,1.6582,74.0195,82.6543,-0.001975,0.022442,0.268,-51.0795,2.66807,2.84953,-2.49345,1276.14,113.31,14.3446,330.6
11/09/2017,2584.62,1.63328,69.7715,80.5064,-0.006593,0.012216,0.268,-51.22,2.58188,2.76704,-1.88032,1285.3,113.68,14.2229,328.853
11/08/2017,2594.38,1.64119,68.4127,78.4057,-0.000237,0.006174,0.266,-51.2438,2.55455,2.74081,-1.5896,1281.3,113.64,14.1481,322.349
11/07/2017,2590.64,1.62486,68.062,78.6718,-0.006709,0.003251,0.262,-49.9526,2.53505,2.72174,-0.887287,1275.53,114.03,14.237,318.769
11/06/2017,2591.13,1.61663,70.3239,81.064,-0.005631,0.004472,0.258,-49.2679,2.5578,2.74641,-1.0026,1281.55,114.13,14.2236,312.729
11/05/2017,,,,,,,,,,,,,114.17,14.2223,
11/04/2017,,,,,,,,,,,,,114.21,14.2209,
11/03/2017,2587.84,1.6205,72.2801,81.9078,-0.000226,0.007479,0.256,-48.8436,2.59631,2.78672,-1.19151,1269.85,114.25,14.2196,312.584
11/02/2017,2579.85,1.60801,73.8834,83.0309,-0.001651,0.012223,0.256,-49.0193,2.6142,2.80337,-1.12882,1275.99,113.86,14.025,310.279
11/01/2017,2579.36,1.61988,75.5863,84.0391,0.000319,0.022153,0.256,-48.0999,2.64496,2.82232,-1.83138,1274.4,114.04,14.082,308.439
10/31/2017,2575.26,1.59176,78.0338,86.3948,0.002066,0.023241,0.257,-47.6894,2.63646,2.81325,-2.57089,1271.58,113.62,14.1391,306.967
10/30/2017,2572.83,1.57569,79.4569,88.4314,-0.00782,0.030093,0.257,-47.2857,2.65179,2.82501,-1.86736,1276.24,113.25,14.0338,309.857
10/29/2017,,,,,,,,,,,,,113.45,14.0809,
10/28/2017,,,,,,,,,,,,,113.65,14.1279,
10/27/2017,2581.07,1.59962,82.862,89.2681,0.010708,0.040408,0.259,-47.1719,2.71372,2.87697,-1.95943,1273.35,113.85,14.175,308.289
10/26/2017,2560.4,1.61558,83.4352,89.0537,0.022517,0.038489,0.256,-47.8762,2.73649,2.90219,-2.21766,1267.11,113.94,14.1721,311.704
10/25/2017,2557.15,1.6076,83.5007,89.8478,0.010942,0.045696,0.254,-46.885,2.7443,2.90341,-2.01498,1277.41,113.67,13.9689,310.654
10/24/2017,2569.13,1.57686,82.7585,89.5606,0.008069,0.036933,0.254,-46.7632,2.69669,2.8629,-1.75445,1276.72,113.95,13.7763,306.909
10/23/2017,2564.98,1.5642,81.1267,88.4483,0.006439,0.030521,0.254,-45.6874,2.65311,2.82193,-1.85829,1282.07,113.69,13.7235,305.933
10/22/2017,,,,,,,,,,,,,113.6,13.7165,
10/21/2017,,,,,,,,,,,,,113.51,13.7096,
10/20/2017,2575.21,1.5763,80.4553,87.5131,0.016275,0.025958,0.256,-46.3941,2.64798,2.81865,-2.03088,1280.72,113.42,13.7026,305.417
10/19/2017,2562.1,1.55497,76.6401,85.3812,0.01434,0.01653,0.256,-46.1695,2.56963,2.74403,-1.3098,1289.79,112.51,13.5283,309.746
10/18/2017,2561.26,1.56291,77.6394,86.5842,0.010434,0.0146,0.256,-44.9335,2.58892,2.7683,-1.37794,1281.17,112.97,13.5621,311.163
10/17/2017,2559.36,1.5463,75.1745,84.5486,-0.000192,0.009753,0.26,-45.0063,2.53793,2.71851,-0.877943,1285.2,112.34,13.4474,312.511
10/16/2017,2557.64,1.5379,76.9083,86.7562,-0.001313,0.005465,0.274,-46.0801,2.54344,2.73322,-1.18193,1294.74,111.74,13.2885,314.71
10/15/2017,,,,,,,,,,,,,111.8,13.2908,
10/14/2017,,,,,,,,,,,,,111.86,13.2931,
10/13/2017,2553.17,1.49692,78.144,90.5622,-0.020659,-0.000304,0.275,-46.8885,2.51645,2.72136,-2.37349,1304.88,111.92,13.2954,316.611
10/12/2017,2550.93,1.51267,80.8585,91.3412,-0.016142,0.007871,0.277,-47.6732,2.564,2.76117,-2.62586,1293.6,112.28,13.4781,319.268
10/11/2017,2555.24,1.52059,82.5753,92.0721,-0.014116,0.017905,0.277,-47.2744,2.59869,2.7864,-2.49264,1291.8,112.27,13.5761,315.327
10/10/2017,2550.64,1.50421,83.8523,93.6357,-0.016864,0.015863,0.277,-47.0248,2.60053,2.79391,-2.54655,1287.85,112.02,13.6246,314.83
10/09/2017,2544.73,,,,,,0.277,-46.9024,,,-2.67248,1284.1,112.68,13.8542,316.035
10/08/2017,,,,,,,,,,,,,112.72,13.815,
10/07/2017,,,,,,,,,,,,,112.76,13.7759,
10/06/2017,2549.33,1.50808,85.978,93.7875,-0.001088,0.018861,0.277,-47.78,2.62862,2.81782,-2.79841,1276.03,112.8,13.7367,316.035
10/05/2017,2552.07,1.4913,86.0287,94.5083,-0.014597,0.019732,0.277,-47.3043,2.61909,2.81071,-3.24194,1268.05,112.64,13.6331,312.134
10/04/2017,2537.74,1.47511,85.4963,95.3101,-0.02389,0.017047,0.277,-47.6588,2.60221,2.79935,-3.06066,1274.7,112.74,13.5782,317.234
10/03/2017,2534.58,1.47498,85.6864,95.0787,-0.027021,0.025749,0.277,-48.384,2.60587,2.79148,-3.14287,1271.75,112.76,13.6858,317.049
10/02/2017,2529.12,1.48285,85.4343,93.1357,-0.013477,0.039603,0.277,-48.0245,2.61062,2.77283,-2.9432,1271.13,112.71,13.6495,319.289
10/01/2017,,,,,,,,,,,,,112.663,13.5999,
09/30/2017,,,,,,,,,,,,,112.617,13.5502,
09/29/2017,2519.36,1.47871,84.4152,93.0187,-0.008418,0.035479,0.276,-49.2775,2.5895,2.75539,-3.49667,1279.45,112.57,13.5006,321.981
09/28/2017,2510.06,1.45076,85.5998,97.3265,-0.02969,0.021251,0.274,-48.738,2.59442,2.79215,-2.59179,1287.3,112.74,13.5351,327.182
09/27/2017,2507.04,1.47871,82.9817,95.5289,-0.022698,0.017437,0.274,-48.4892,2.57578,2.77143,-3.09223,1281.13,112.63,13.5597,329.669
09/26/2017,2496.84,1.43563,79.3001,92.2523,-0.033504,0.004248,0.274,-48.1928,2.47929,2.6833,-2.86202,1293.9,112.28,13.3903,322.759
09/25/2017,2496.66,1.42298,79.6823,92.3672,-0.035411,0.006479,0.274,-46.6307,2.47696,2.67963,-2.8537,1310.55,111.83,13.3306,325.848
09/24/2017,,,,,,,,,,,,,111.863,13.2929,
09/23/2017,,,,,,,,,,,,,111.897,13.2551,
09/22/2017,2502.22,1.43924,82.3041,92.4152,-0.023251,0.014466,0.274,-47.1462,2.52946,2.72456,-2.60645,1297.38,111.93,13.2174,327.234
09/21/2017,2500.6,1.44256,83.5676,92.3624,-0.01516,0.024388,0.274,-47.534,2.54909,2.73086,-2.36356,1291.4,112.45,13.2891,327.512
09/20/2017,2508.24,1.4423,83.4162,94.1202,-0.019218,0.023722,0.276,-46.7887,2.55169,2.73811,-2.96709,1301.15,111.43,13.2643,323.806
09/19/2017,2506.65,1.40108,83.9968,98.1177,-0.036457,0.018112,0.276,-46.4455,2.52436,2.72552,-2.8073,1311.28,111.48,13.3323,321.49
09/18/2017,2503.87,1.38861,84.1844,97.8679,-0.03709,0.020319,0.262686,-45.363,2.51952,2.71722,-2.0341,1307.57,111.57,13.2912,323.87
09/17/2017,,,,,,,,,,,,,111.397,13.2467,
09/16/2017,,,,,,,,,,,,,111.223,13.2021,
09/15/2017,2500.23,1.38026,82.0246,97.1007,-0.036622,0.014434,,-44.5564,2.48492,2.68868,-1.79206,1319.63,111.05,13.1576,322.246
09/14/2017,2495.62,1.36348,83.1795,99.3868,-0.046947,0.008235,,-45.2707,2.49069,2.7107,-1.81001,1329.83,110.7,13.165,323.801
09/13/2017,2498.37,1.34711,84.6426,102.209,-0.0529,0.006556,,-45.2885,2.49165,2.722,-2.94779,1323.25,110.6,13.1691,319.506
09/12/2017,2496.48,1.33484,83.4161,102.848,-0.057203,0.000241,,-45.629,2.4531,2.69015,-3.87545,1331.94,109.92,13.0209,320.027
09/11/2017,2488.11,1.31452,80.9067,103.682,-0.067669,-0.004872,,-45.688,2.41083,2.65384,-3.32321,1327.32,108.89,12.9378,323.553
09/10/2017,,,,,,,,,,,,,108.567,12.9375,
09/09/2017,,,,,,,,,,,,,108.243,12.9371,
09/08/2017,2461.43,1.27009,78.925,104.005,-0.076246,-0.017377,,-44.8411,2.3448,2.60305,-2.93089,1346.71,107.92,12.9368,333.803
09/07/2017,2465.1,1.27403,78.5451,103.542,-0.082884,-0.014208,,-46.3528,2.35023,2.60434,-2.39671,1349.2,108.42,12.8402,329.139
09/06/2017,2465.54,1.30608,80.0277,103.816,-0.081536,-0.017393,,-49.0834,2.39377,2.65719,-4.13003,1334.15,108.82,12.8369,328.259
09/05/2017,2457.85,1.28999,78.1708,104.034,-0.106532,-0.009025,,-48.5932,2.36219,2.61513,-4.03469,1339.33,108.87,12.8839,327.981
09/04/2017,2467.2,,,,,,,-48.6625,,,-4.56077,1334.68,109.53,12.9804,319.966
09/03/2017,,,,,,,,,,,,,109.75,12.9493,
09/02/2017,,,,,,,,,,,,,109.97,12.9181,
09/01/2017,2476.55,1.34596,81.0989,103.431,-0.076121,-0.001663,,-47.6723,2.45277,2.69968,-5.08685,1324.97,110.19,12.887,319.966
08/31/2017,2471.65,1.32555,79.493,101.905,-0.074346,-0.003562,,-48.8486,2.40226,2.64473,-3.78796,1322.07,110.1,12.999,323.203
08/30/2017,2457.59,1.3334,80.9729,102.353,-0.067295,0.002946,,-48.6651,2.43181,2.66801,-3.73636,1308.76,110.26,13.0135,327.711
08/29/2017,2446.3,1.32148,81.472,103.918,-0.073532,0.001757,,-48.9931,2.41949,2.6585,-3.61556,1309.5,108.74,12.9833,332.15
08/28/2017,2444.24,1.32939,82.5997,100.893,-0.062831,0.001719,,-47.9451,2.42525,2.65969,-4.23772,1310.49,109.21,13.0409,330.656
08/27/2017,,,,,,,,,,,,,109.233,13.0526,
08/26/2017,,,,,,,,,,,,,109.257,13.0644,
08/25/2017,2443.05,1.33358,83.5781,99.317,-0.052595,0.01045,,-46.8971,2.44076,2.65626,-3.58702,1291.16,109.28,13.0761,331.459
08/24/2017,2438.97,1.32966,86.4212,99.4913,-0.04869,0.018715,,-45.6535,2.46859,2.67722,-3.929,1286.33,109.34,13.1853,334.569
08/23/2017,2444.04,1.30923,86.0224,100.296,-0.054654,0.009477,,-44.9548,2.43843,2.66004,-3.53005,1290.62,109.02,13.213,337.263
08/22/2017,2452.51,1.3216,89.3288,100.257,-0.05016,0.022697,,-45.5917,2.49936,2.70708,-3.42753,1284.72,109.45,13.2122,334.136
08/21/2017,2428.37,1.30533,87.6371,101.414,-0.056635,0.013902,,-45.0625,2.46392,2.68292,-2.91525,1291.22,108.78,13.1683,342.153
08/20/2017,,,,,,,,,,,,,108.787,13.1847,
08/19/2017,,,,,,,,,,,,,108.793,13.2012,
08/18/2017,2425.55,1.3136,88.0343,101.642,-0.057001,0.015837,,-45.7739,2.48725,2.70587,-2.22488,1284.5,108.8,13.2176,343.009
08/17/2017,2430.01,1.30573,89.1747,102.252,-0.058209,0.019231,,-46.4811,2.49577,2.70942,-2.05284,1288.01,109.89,13.1839,344.73
08/16/2017,2468.11,1.32613,89.7576,102.745,-0.053048,0.021251,,-46.4125,2.52936,2.74401,-2.25278,1283.1,110.81,13.2208,330.716
08/15/2017,2464.61,1.34649,91.7549,102.24,-0.042602,0.0377,,-45.8204,2.57614,2.76976,-3.06544,1272.13,110.55,13.3315,331.087
08/14/2017,2465.84,1.31818,90.0306,103.654,-0.058692,0.031072,,-46.1703,2.5389,2.74176,-2.15097,1281.95,109.47,13.2955,332.399
08/13/2017,,,,,,,,,,,,,109.363,13.3571,
08/12/2017,,,,,,,,,,,,,109.257,13.4186,
08/11/2017,2441.32,1.29401,89.4805,104.744,-0.059529,0.018449,,-46.2616,2.50916,2.7303,-1.42206,1289.21,109.15,13.4802,340.868
08/10/2017,2438.21,1.33462,87.6872,100.481,-0.041008,0.024318,,-46.2664,2.52104,2.72477,-1.0346,1286.9,109.34,13.3594,341.528
08/09/2017,2474.02,1.33066,90.9852,102.104,-0.046566,0.035408,,-45.9443,2.56514,2.76017,-1.40194,1277.55,109.97,13.4695,330.022
08/08/2017,2474.92,1.35886,92.267,103.455,-0.043429,0.033393,,-46.1528,2.60776,2.81059,-2.42646,1260.65,110.76,13.2276,325.333
08/07/2017,2480.91,1.35086,90.5735,102.523,-0.048292,0.037588,,-46.1795,2.58293,2.77701,-2.36472,1257.7,110.83,13.2611,319.006
08/06/2017,,,,,,,,,,,,,110.85,13.3305,
08/05/2017,,,,,,,,,,,,,110.87,13.3999,
08/04/2017,2476.83,1.35891,90.8394,102.298,-0.043353,0.040952,,-45.8502,2.60351,2.79522,-2.08197,1258.6,110.89,13.4693,318.843
08/03/2017,2472.16,1.33904,88.9251,101.6,-0.050967,0.038076,,-45.1772,2.56174,2.75488,-2.00131,1268.65,110.04,13.3901,317.594
08/02/2017,2477.57,1.35903,90.1273,102.53,-0.035143,0.034638,,-44.728,2.58886,2.78792,-2.41056,1266.7,110.38,13.2614,314.311
08/01/2017,2476.35,1.34313,90.8312,105.109,-0.050056,0.033423,,-43.6095,2.57365,2.77616,-2.80668,1269.05,110.14,13.2534,314.861
07/31/2017,2470.3,1.34715,94.3481,106.62,-0.03307,0.035803,,-43.5903,2.62273,2.82736,-3.54536,1269.55,110.51,13.1996,317.512
07/30/2017,,,,,,,,,,,,,110.657,13.1362,
07/29/2017,,,,,,,,,,,,,110.803,13.0727,
07/28/2017,2472.1,1.34719,93.9893,106.247,-0.038466,0.041441,,-42.5879,2.62984,2.82964,-2.86675,1269.25,110.95,13.0093,318.134
"The information and data above is confidential data of Citigroup Global Markets, intended for the exclusive use of its Citi Velocity customers and not for distribution to any third parties for any purpose whatsoever. By accessing and using such information and data, you agree to use it only for your internal analysis and other similar internal business purposes, not to transfer or disclose such information or data to any person, company or other entity, except to colleagues within your employer who have a need to know such information or data to carry out those internal business purposes, and to destroy such information and data and any copies or duplicates as soon as your use thereof for those purposes has concluded. Your foregoing agreement is subject to the terms, conditions and exceptions relating to confidentiality contained in the Terms of Use of Citi Velocity, to which have separately agreed.",,,,,,,,,,,,,,,
